dataset,n,chunk_size,merge_seed,method,statistic,estimate,oracle_decimal,absolute_error,relative_error,ulp_error,binary64
paired_centered,12000,257,26,chan_random,correlation,-0.99967219833015009,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.7338785362668637849812428334205043332234044560410528476259144561455326272270049E-18,3.7351029092375731479700673956574577385125950819691905811557714494549686122972478E-18,0.033631787969156279,bfeffd508cd18ca9
paired_centered,12000,257,26,chan_random,slope,-0.75001171927342869,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,5.3323095288044445380605234051026433063617709768485004890055865914708300509622198E-18,7.1096349453980549504018281135947571656472322088787788462715016857979785248919644E-18,0.048029174413895682,bfe8001893bcaced
paired_centered,12000,257,26,chan_random,intercept,-0.00021166569006058616,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,4.1943106665915181788523739217917856148711886711079777140243004308301452998647817E-17,1.9815732372080662528813990088310833750730734585716201404236511092351929843053464E-13,1547.427508644877,bf2bbe526ed87f31
paired_centered,12000,257,27,chan_random,population_covariance,-637.52702414381952,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.7159323099999213604782072349293898369898425605275082278974198059702989856608231E-14,8.9657882623505329782749931818652929271024810092639324197262918781700402744092270E-17,0.50277872307403559,c083ec37586f2f42
paired_centered,12000,257,27,chan_random,correlation,-0.99967219833015009,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.7338785362668637849812428334205043332234044560410528476259144561455326272270049E-18,3.7351029092375731479700673956574577385125950819691905811557714494549686122972478E-18,0.033631787969156279,bfeffd508cd18ca9
paired_centered,12000,257,27,chan_random,slope,-0.7500117192734288,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,1.0568999293371120950430264340397938794363822902315149951099441340852916994903778E-16,1.4091778863948690173234851025920224536487036426001991889877794346134389156858819E-16,0.95197082558610435,bfe8001893bcacee
paired_centered,12000,257,27,chan_random,intercept,-0.0002116656900605944,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,5.0183043176805015486980380504529413155547824211079777140243004308301452998647817E-17,2.3708633724459929588959924859004386520068144377025882711160895208027108324670957E-13,1851.427508644877,bf2bbe526ed88061
paired_centered,12000,257,28,chan_random,population_covariance,-637.52702414381952,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.7159323099999213604782072349293898369898425605275082278974198059702989856608231E-14,8.9657882623505329782749931818652929271024810092639324197262918781700402744092270E-17,0.50277872307403559,c083ec37586f2f42
paired_centered,12000,257,28,chan_random,correlation,-0.99967219833015009,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.7338785362668637849812428334205043332234044560410528476259144561455326272270049E-18,3.7351029092375731479700673956574577385125950819691905811557714494549686122972478E-18,0.033631787969156279,bfeffd508cd18ca9
paired_centered,12000,257,28,chan_random,slope,-0.7500117192734288,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,1.0568999293371120950430264340397938794363822902315149951099441340852916994903778E-16,1.4091778863948690173234851025920224536487036426001991889877794346134389156858819E-16,0.95197082558610435,bfe8001893bcacee
paired_centered,12000,257,28,chan_random,intercept,-0.00021166569006059551,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,5.1294350403602657531838019625421103409759249992329777140243004308301452998647817E-17,2.4233663183168975475361185798472924886985360829143306834792144381522773843573317E-13,1892.427508644877,bf2bbe526ed8808a
paired_centered,12000,257,29,chan_random,population_covariance,-637.52702414381952,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.7159323099999213604782072349293898369898425605275082278974198059702989856608231E-14,8.9657882623505329782749931818652929271024810092639324197262918781700402744092270E-17,0.50277872307403559,c083ec37586f2f42
paired_centered,12000,257,29,chan_random,correlation,-0.99967219833015009,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.7338785362668637849812428334205043332234044560410528476259144561455326272270049E-18,3.7351029092375731479700673956574577385125950819691905811557714494549686122972478E-18,0.033631787969156279,bfeffd508cd18ca9
paired_centered,12000,257,29,chan_random,slope,-0.7500117192734288,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,1.0568999293371120950430264340397938794363822902315149951099441340852916994903778E-16,1.4091778863948690173234851025920224536487036426001991889877794346134389156858819E-16,0.95197082558610435,bfe8001893bcacee
paired_centered,12000,257,29,chan_random,intercept,-0.00021166569006059492,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,5.0698039208735630093133920584942635468475070304829777140243004308301452998647817E-17,2.3951940058983633780219045782172733568151732488982737792843669215256806979772051E-13,1870.427508644877,bf2bbe526ed88074
paired_centered,12000,257,30,chan_random,population_covariance,-637.52702414381952,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.7159323099999213604782072349293898369898425605275082278974198059702989856608231E-14,8.9657882623505329782749931818652929271024810092639324197262918781700402744092270E-17,0.50277872307403559,c083ec37586f2f42
paired_centered,12000,257,30,chan_random,correlation,-0.99967219833015009,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.7338785362668637849812428334205043332234044560410528476259144561455326272270049E-18,3.7351029092375731479700673956574577385125950819691905811557714494549686122972478E-18,0.033631787969156279,bfeffd508cd18ca9
paired_centered,12000,257,30,chan_random,slope,-0.75001171927342858,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,1.1635461199132009858042369021418467455636177097684850048900558659147083005096222E-16,1.5513705853028301163315216648639175969616482867777747659132094683293984861837212E-16,1.0480291744138956,bfe8001893bcacec
paired_centered,12000,257,30,chan_random,intercept,-0.00021166569006059947,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,5.5251688333174748715965222348596390656463351554829777140243004308301452998647817E-17,2.6103280280035333997668114997556012730153985268390719567722934121287826666981718E-13,2038.427508644877,bf2bbe526ed8811c
paired_centered,12000,257,31,chan_random,population_covariance,-637.52702414381952,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.7159323099999213604782072349293898369898425605275082278974198059702989856608231E-14,8.9657882623505329782749931818652929271024810092639324197262918781700402744092270E-17,0.50277872307403559,c083ec37586f2f42
paired_centered,12000,257,31,chan_random,correlation,-0.99967219833015009,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.7338785362668637849812428334205043332234044560410528476259144561455326272270049E-18,3.7351029092375731479700673956574577385125950819691905811557714494549686122972478E-18,0.033631787969156279,bfeffd508cd18ca9
paired_centered,12000,257,31,chan_random,slope,-0.7500117192734288,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,1.0568999293371120950430264340397938794363822902315149951099441340852916994903778E-16,1.4091778863948690173234851025920224536487036426001991889877794346134389156858819E-16,0.95197082558610435,bfe8001893bcacee
paired_centered,12000,257,31,chan_random,intercept,-0.00021166569006059237,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,4.8150164103394694673216406502898272446624484367329777140243004308301452998647817E-17,2.2748213982918991991884447530708279751317138671933033704518366232120403107166642E-13,1776.427508644877,bf2bbe526ed88016
paired_centered,12000,1024,,welford,population_covariance,-637.52702414381974,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,2.8453299854323127308354183797429389836989842560527508227897419805970298985660823E-13,4.4630735289276708466784016076909138463870903641924571807047299001344240161679947E-16,2.5027787230740355,c083ec37586f2f44
paired_centered,12000,1024,,welford,correlation,-0.99967219833014953,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,5.5137763377631140642683459121198965191677659554395894715237408554385446737277300E-16,5.5155843555250532602258221216937960336073900334469994634068016925175966050478365E-16,4.9663682120308437,bfeffd508cd18ca4
paired_centered,12000,1024,,welford,slope,-0.75001171927342769,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,1.0045330316914453309193290246868409245563617709768485004890055865914708300509622E-15,1.3393564472093626650951548734687677799403056004289670585517165080100748093662133E-15,9.0480291744138963,bfe8001893bcace4
paired_centered,12000,1024,,welford,intercept,-0.00021166569006053146,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,1.2754892935978516907152254585970703192718777351420222859756995691698547001352183E-17,6.0259614736474984164968532250430790404629922526487225344918018860444852092626585E-14,470.57249135512308,bf2bbe526ed8774f
paired_centered,12000,1024,,chan_left,population_covariance,-637.52702414381952,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.7159323099999213604782072349293898369898425605275082278974198059702989856608231E-14,8.9657882623505329782749931818652929271024810092639324197262918781700402744092270E-17,0.50277872307403559,c083ec37586f2f42
paired_centered,12000,1024,,chan_left,correlation,-0.99967219833015009,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.7338785362668637849812428334205043332234044560410528476259144561455326272270049E-18,3.7351029092375731479700673956574577385125950819691905811557714494549686122972478E-18,0.033631787969156279,bfeffd508cd18ca9
paired_centered,12000,1024,,chan_left,slope,-0.75001171927342869,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,5.3323095288044445380605234051026433063617709768485004890055865914708300509622198E-18,7.1096349453980549504018281135947571656472322088787788462715016857979785248919644E-18,0.048029174413895682,bfe8001893bcaced
paired_centered,12000,1024,,chan_left,intercept,-0.00021166569006053181,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,1.2402527229920727966099832425687972136505398445170222859756995691698547001352183E-17,5.8594887184470692330037704881384205338794845970992953733404301968873229715619105E-14,457.57249135512308,bf2bbe526ed8775c
paired_centered,12000,1024,,chan_balanced,population_covariance,-637.52702414381952,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.7159323099999213604782072349293898369898425605275082278974198059702989856608231E-14,8.9657882623505329782749931818652929271024810092639324197262918781700402744092270E-17,0.50277872307403559,c083ec37586f2f42
paired_centered,12000,1024,,chan_balanced,correlation,-0.99967219833015009,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.7338785362668637849812428334205043332234044560410528476259144561455326272270049E-18,3.7351029092375731479700673956574577385125950819691905811557714494549686122972478E-18,0.033631787969156279,bfeffd508cd18ca9
paired_centered,12000,1024,,chan_balanced,slope,-0.75001171927342869,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,5.3323095288044445380605234051026433063617709768485004890055865914708300509622198E-18,7.1096349453980549504018281135947571656472322088787788462715016857979785248919644E-18,0.048029174413895682,bfe8001893bcaced
paired_centered,12000,1024,,chan_balanced,intercept,-0.00021166569006053089,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,1.3324099076533406735006167306427422591217312507670222859756995691698547001352183E-17,6.2948790012789609436779868769659889357132738500747202563517099992983626701638669E-14,491.57249135512308,bf2bbe526ed8773a
paired_centered,12000,1024,0,chan_random,population_covariance,-637.52702414381929,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,1.7021435234323284587397769327570610163010157439472491772102580194029701014339177E-13,2.6699158764575642510234029713178552609665941623396706967594715245004159612861493E-16,1.4972212769259643,c083ec37586f2f40
paired_centered,12000,1024,0,chan_random,correlation,-0.99967219833014975,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.2933302885128009834210825759382558941677659554395894715237408554385446737277300E-16,3.2944102016780816635436130034336477892103836397403229157194579297127380885795129E-16,2.9663682120308437,bfeffd508cd18ca6
paired_centered,12000,1024,0,chan_random,slope,-0.75001171927342847,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,2.2737691445383575262278685702326670580636177097684850048900558659147083005096222E-16,3.0316448211516796831590250485918876222668242514667617433637039198008171871185227E-16,2.0480291744138959,bfe8001893bcaceb
paired_centered,12000,1024,0,chan_random,intercept,-0.00021166569006053065,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,1.3568044565342645232657844186623159476288113288920222859756995691698547001352183E-17,6.4101293702638734553270441563615217479633945346858621371488134764071672962643848E-14,500.57249135512308,bf2bbe526ed87731
paired_centered,12000,1024,1,chan_random,population_covariance,-637.52702414381929,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,1.7021435234323284587397769327570610163010157439472491772102580194029701014339177E-13,2.6699158764575642510234029713178552609665941623396706967594715245004159612861493E-16,1.4972212769259643,c083ec37586f2f40
paired_centered,12000,1024,1,chan_random,correlation,-0.99967219833014975,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.2933302885128009834210825759382558941677659554395894715237408554385446737277300E-16,3.2944102016780816635436130034336477892103836397403229157194579297127380885795129E-16,2.9663682120308437,bfeffd508cd18ca6
paired_centered,12000,1024,1,chan_random,slope,-0.75001171927342847,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,2.2737691445383575262278685702326670580636177097684850048900558659147083005096222E-16,3.0316448211516796831590250485918876222668242514667617433637039198008171871185227E-16,2.0480291744138959,bfe8001893bcaceb
paired_centered,12000,1024,1,chan_random,intercept,-0.00021166569006052951,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,1.4706456846452424888365669627536598273285183601420222859756995691698547001352183E-17,6.9479644255267985096893114602073415384639577295378575808686297029149222180668017E-14,542.57249135512302,bf2bbe526ed87707
paired_centered,12000,1024,2,chan_random,population_covariance,-637.52702414381952,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.7159323099999213604782072349293898369898425605275082278974198059702989856608231E-14,8.9657882623505329782749931818652929271024810092639324197262918781700402744092270E-17,0.50277872307403559,c083ec37586f2f42
paired_centered,12000,1024,2,chan_random,correlation,-0.99967219833015009,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.7338785362668637849812428334205043332234044560410528476259144561455326272270049E-18,3.7351029092375731479700673956574577385125950819691905811557714494549686122972478E-18,0.033631787969156279,bfeffd508cd18ca9
paired_centered,12000,1024,2,chan_random,slope,-0.75001171927342869,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,5.3323095288044445380605234051026433063617709768485004890055865914708300509622198E-18,7.1096349453980549504018281135947571656472322088787788462715016857979785248919644E-18,0.048029174413895682,bfe8001893bcaced
paired_centered,12000,1024,2,chan_random,intercept,-0.00021166569006053312,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,1.1101484622938122645290889064644042082794460945170222859756995691698547001352183E-17,5.2448200838608691708754649980289122018788409458398720090892116523070316323591484E-14,409.57249135512308,bf2bbe526ed8778c
paired_centered,12000,1024,3,chan_random,population_covariance,-637.5270241438194,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.6527514621616816134597810463206101630101574394724917721025801940297010143391769E-14,8.8666852511125547659795182656566298412817303070663872739342116834170596692261331E-17,0.49722127692596435,c083ec37586f2f41
paired_centered,12000,1024,3,chan_random,correlation,-0.99967219833015009,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.7338785362668637849812428334205043332234044560410528476259144561455326272270049E-18,3.7351029092375731479700673956574577385125950819691905811557714494549686122972478E-18,0.033631787969156279,bfeffd508cd18ca9
paired_centered,12000,1024,3,chan_random,slope,-0.75001171927342869,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,5.3323095288044445380605234051026433063617709768485004890055865914708300509622198E-18,7.1096349453980549504018281135947571656472322088787788462715016857979785248919644E-18,0.048029174413895682,bfe8001893bcaced
paired_centered,12000,1024,3,chan_random,intercept,-0.00021166569006053488,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,9.3396560926491779400287782632303868017275664139202228597569956916985470013521831E-18,4.4124563078587232534100513135056196689613026680927362033323532065212204438554081E-14,344.57249135512308,bf2bbe526ed877cd
paired_centered,12000,1024,4,chan_random,population_covariance,-637.5270241438194,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.6527514621616816134597810463206101630101574394724917721025801940297010143391769E-14,8.8666852511125547659795182656566298412817303070663872739342116834170596692261331E-17,0.49722127692596435,c083ec37586f2f41
paired_centered,12000,1024,4,chan_random,correlation,-0.99967219833014986,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,2.1831072638876444429974509078474355816677659554395894715237408554385446737277300E-16,2.1838231247545958652025084443035736670118804428869846418757860483103088303453511E-16,1.9663682120308437,bfeffd508cd18ca7
paired_centered,12000,1024,4,chan_random,slope,-0.75001171927342847,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,2.2737691445383575262278685702326670580636177097684850048900558659147083005096222E-16,3.0316448211516796831590250485918876222668242514667617433637039198008171871185227E-16,2.0480291744138959,bfe8001893bcaceb
paired_centered,12000,1024,4,chan_random,intercept,-0.00021166569006053257,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,1.1643585709180874862294615465079012938507351570170222859756995691698547001352183E-17,5.5009320149384525300955922855745406735457758005312984108605527125488196903602992E-14,429.57249135512308,bf2bbe526ed87778
paired_centered,12000,1024,5,chan_random,population_covariance,-637.52702414381952,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.7159323099999213604782072349293898369898425605275082278974198059702989856608231E-14,8.9657882623505329782749931818652929271024810092639324197262918781700402744092270E-17,0.50277872307403559,c083ec37586f2f42
paired_centered,12000,1024,5,chan_random,correlation,-0.99967219833015009,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.7338785362668637849812428334205043332234044560410528476259144561455326272270049E-18,3.7351029092375731479700673956574577385125950819691905811557714494549686122972478E-18,0.033631787969156279,bfeffd508cd18ca9
paired_centered,12000,1024,5,chan_random,slope,-0.75001171927342869,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,5.3323095288044445380605234051026433063617709768485004890055865914708300509622198E-18,7.1096349453980549504018281135947571656472322088787788462715016857979785248919644E-18,0.048029174413895682,bfe8001893bcaced
paired_centered,12000,1024,5,chan_random,intercept,-0.00021166569006053369,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,1.0532278482383232817436976344187322684295925788920222859756995691698547001352183E-17,4.9759025562294066436943313461060023066285593484138742872293035390531541714579400E-14,388.57249135512308,bf2bbe526ed877a1
paired_centered,12000,1024,6,chan_random,population_covariance,-637.5270241438194,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.6527514621616816134597810463206101630101574394724917721025801940297010143391769E-14,8.8666852511125547659795182656566298412817303070663872739342116834170596692261331E-17,0.49722127692596435,c083ec37586f2f41
paired_centered,12000,1024,6,chan_random,correlation,-0.99967219833014986,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,2.1831072638876444429974509078474355816677659554395894715237408554385446737277300E-16,2.1838231247545958652025084443035736670118804428869846418757860483103088303453511E-16,1.9663682120308437,bfeffd508cd18ca7
paired_centered,12000,1024,6,chan_random,slope,-0.75001171927342858,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,1.1635461199132009858042369021418467455636177097684850048900558659147083005096222E-16,1.5513705853028301163315216648639175969616482867777747659132094683293984861837212E-16,1.0480291744138956,bfe8001893bcacec
paired_centered,12000,1024,6,chan_random,intercept,-0.00021166569006053035,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,1.3866200162776158952009893706862393446930203132670222859756995691698547001352183E-17,6.5509909323565443028981141645116174073802087047661466581230510595401507281650178E-14,511.57249135512308,bf2bbe526ed87726
paired_centered,12000,1024,7,chan_random,population_covariance,-637.52702414381952,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.7159323099999213604782072349293898369898425605275082278974198059702989856608231E-14,8.9657882623505329782749931818652929271024810092639324197262918781700402744092270E-17,0.50277872307403559,c083ec37586f2f42
paired_centered,12000,1024,7,chan_random,correlation,-0.99967219833015009,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.7338785362668637849812428334205043332234044560410528476259144561455326272270049E-18,3.7351029092375731479700673956574577385125950819691905811557714494549686122972478E-18,0.033631787969156279,bfeffd508cd18ca9
paired_centered,12000,1024,7,chan_random,slope,-0.7500117192734288,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,1.0568999293371120950430264340397938794363822902315149951099441340852916994903778E-16,1.4091778863948690173234851025920224536487036426001991889877794346134389156858819E-16,0.95197082558610435,bfe8001893bcacee
paired_centered,12000,1024,7,chan_random,intercept,-0.00021166569006053157,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,1.2646472718729966463751509305883709021576199226420222859756995691698547001352183E-17,5.9747390874319817446528277675339533461296052817104372541375336739961275976624283E-14,466.57249135512308,bf2bbe526ed87753
paired_centered,12000,1024,8,chan_random,population_covariance,-637.52702414381929,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,1.7021435234323284587397769327570610163010157439472491772102580194029701014339177E-13,2.6699158764575642510234029713178552609665941623396706967594715245004159612861493E-16,1.4972212769259643,c083ec37586f2f40
paired_centered,12000,1024,8,chan_random,correlation,-0.99967219833015009,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.7338785362668637849812428334205043332234044560410528476259144561455326272270049E-18,3.7351029092375731479700673956574577385125950819691905811557714494549686122972478E-18,0.033631787969156279,bfeffd508cd18ca9
paired_centered,12000,1024,8,chan_random,slope,-0.75001171927342869,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,5.3323095288044445380605234051026433063617709768485004890055865914708300509622198E-18,7.1096349453980549504018281135947571656472322088787788462715016857979785248919644E-18,0.048029174413895682,bfe8001893bcaced
paired_centered,12000,1024,8,chan_random,intercept,-0.00021166569006052921,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,1.5004612443885938607717719147775832243927273445170222859756995691698547001352183E-17,7.0888259876194693572603814683574371978807718996181421018428672860479056499674346E-14,553.57249135512302,bf2bbe526ed876fc
paired_centered,12000,1024,9,chan_random,population_covariance,-637.52702414381952,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.7159323099999213604782072349293898369898425605275082278974198059702989856608231E-14,8.9657882623505329782749931818652929271024810092639324197262918781700402744092270E-17,0.50277872307403559,c083ec37586f2f42
paired_centered,12000,1024,9,chan_random,correlation,-0.99967219833015031,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,2.2577848346129817186970757645158456683322340445604105284762591445614553262722700E-16,2.2585251829393473281619097922167228217821323445263684534989014772994082025912960E-16,2.0336317879691563,bfeffd508cd18cab
paired_centered,12000,1024,9,chan_random,slope,-0.75001171927342869,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,5.3323095288044445380605234051026433063617709768485004890055865914708300509622198E-18,7.1096349453980549504018281135947571656472322088787788462715016857979785248919644E-18,0.048029174413895682,bfe8001893bcaced
paired_centered,12000,1024,9,chan_random,intercept,-0.00021166569006053862,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,5.5991585975741876427030661002290878973086211014202228597569956916985470013521831E-18,2.6452839834233980747911730294407832144594521707218940311100998908528828436474671E-14,206.57249135512305,bf2bbe526ed87857
paired_centered,12000,1024,10,chan_random,population_covariance,-637.52702414381929,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,1.7021435234323284587397769327570610163010157439472491772102580194029701014339177E-13,2.6699158764575642510234029713178552609665941623396706967594715245004159612861493E-16,1.4972212769259643,c083ec37586f2f40
paired_centered,12000,1024,10,chan_random,correlation,-0.99967219833014975,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,3.2933302885128009834210825759382558941677659554395894715237408554385446737277300E-16,3.2944102016780816635436130034336477892103836397403229157194579297127380885795129E-16,2.9663682120308437,bfeffd508cd18ca6
paired_centered,12000,1024,10,chan_random,slope,-0.75001171927342847,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,2.2737691445383575262278685702326670580636177097684850048900558659147083005096222E-16,3.0316448211516796831590250485918876222668242514667617433637039198008171871185227E-16,2.0480291744138959,bfe8001893bcaceb
paired_centered,12000,1024,10,chan_random,intercept,-0.00021166569006053569,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,8.5265044632850496145231886625779305181582304764202228597569956916985470013521831E-18,4.0282884112423482145798603821871769614609003860555966006753416161585383568536818E-14,314.57249135512308,bf2bbe526ed877eb
paired_centered,12000,1024,11,chan_random,population_covariance,-637.5270241438194,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.6527514621616816134597810463206101630101574394724917721025801940297010143391769E-14,8.8666852511125547659795182656566298412817303070663872739342116834170596692261331E-17,0.49722127692596435,c083ec37586f2f41
paired_centered,12000,1024,11,chan_random,correlation,-0.99967219833014986,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,2.1831072638876444429974509078474355816677659554395894715237408554385446737277300E-16,2.1838231247545958652025084443035736670118804428869846418757860483103088303453511E-16,1.9663682120308437,bfeffd508cd18ca7
paired_centered,12000,1024,11,chan_random,slope,-0.75001171927342858,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,1.1635461199132009858042369021418467455636177097684850048900558659147083005096222E-16,1.5513705853028301163315216648639175969616482867777747659132094683293984861837212E-16,1.0480291744138956,bfe8001893bcacec
paired_centered,12000,1024,11,chan_random,intercept,-0.00021166569006053848,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,5.7346838691348756969539977003378306112368437576702228597569956916985470013521831E-18,2.7093119661927939145962048513271903323761858843947506315529351559133298581477548E-14,211.57249135512305,bf2bbe526ed87852
paired_centered,12000,1024,12,chan_random,population_covariance,-637.52702414381952,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.7159323099999213604782072349293898369898425605275082278974198059702989856608231E-14,8.9657882623505329782749931818652929271024810092639324197262918781700402744092270E-17,0.50277872307403559,c083ec37586f2f42
paired_centered,12000,1024,12,chan_random,correlation,-0.99967219833015031,-0.9996721983301500820538145787134929827923854014427769167765955439589471523740855438544673727729950836,2.2577848346129817186970757645158456683322340445604105284762591445614553262722700E-16,2.2585251829393473281619097922167228217821323445263684534989014772994082025912960E-16,2.0336317879691563,bfeffd508cd18cab
paired_centered,12000,1024,12,chan_random,slope,-0.7500117192734288,-0.7500117192734286950571902978674646630919946575440495563617709768485004890055865914708300509622197963,1.0568999293371120950430264340397938794363822902315149951099441340852916994903778E-16,1.4091778863948690173234851025920224536487036426001991889877794346134389156858819E-16,0.95197082558610435,bfe8001893bcacee
paired_centered,12000,1024,12,chan_random,intercept,-0.00021166569006053507,-0.0002116656900605442174180839395126599350191977364454946596953201702228597569956916985470013521831251949,9.1499207124642146640774740230781470022280546951702228597569956916985470013521831E-18,4.3228171319815690776830067628646497038778754689507369627123838354365946235550053E-14,337.57249135512308,bf2bbe526ed877d4
paired_centered,12000,1024,13,chan_random,population_covariance,-637.5270241438194,-637.5270241438194599619779326035734130401932757061016301015743947249177210258019402970101433917686005,5.6527514621616816134597810463206101630101574394724917721025801940297010143391769E-14,8.8666852511125547659795182656566298412817303070663872739342116834170596692261331E-17,0.49722127692596435,c083ec37586f2f41
