dataset,n,method,construction,capacity,seed,partition_size,merge_seed,q,value,oracle_value,value_error,target_index,tie_lower_index,tie_upper_index,rank_error,retained,retained_fraction
regime_change,20000,kll,balanced_merge,32,83,257,20260895,0.10000000000000001,-2.4735523219950912,-2.4165325302487011,0.057019791746390158,1999,1705,1705,0.014700735036751837,68,0.0033999999999999998
regime_change,20000,kll,balanced_merge,32,83,257,20260895,0.25,-2.0094588557901658,-2.0001219066508846,0.009336949139281181,4999,4944,4944,0.0027501375068753439,68,0.0033999999999999998
regime_change,20000,kll,balanced_merge,32,83,257,20260895,0.5,-0.89284250229217532,-0.51909894632882314,0.37374355596335218,9999,9856,9856,0.0071503575178758936,68,0.0033999999999999998
regime_change,20000,kll,balanced_merge,32,83,257,20260895,0.75,2.9771961665104101,2.9891420656643359,0.011945899153925854,14999,14951,14951,0.0024001200060003,68,0.0033999999999999998
regime_change,20000,kll,balanced_merge,32,83,257,20260895,0.90000000000000002,3.8389454366130482,4.0113231646777718,0.17237772806472362,17999,17559,17559,0.022001100055002751,68,0.0033999999999999998
regime_change,20000,kll,balanced_merge,32,83,257,20260895,0.98999999999999999,4.7728326199050439,5.5203054736623329,0.747472853757289,19799,19269,19269,0.026501325066253311,68,0.0033999999999999998
regime_change,20000,kll,sequential,32,101,,,0.01,-3.1713123548971178,-2.9964655330532235,0.17484682184389433,199,81,81,0.0059002950147507378,35,0.00175
regime_change,20000,kll,sequential,32,101,,,0.10000000000000001,-2.5362399504035316,-2.4165325302487011,0.11970742015483049,1999,1399,1399,0.03000150007500375,35,0.00175
regime_change,20000,kll,sequential,32,101,,,0.25,-2.0939420089334395,-2.0001219066508846,0.093820102282554885,4999,4287,4287,0.035601780089004449,35,0.00175
regime_change,20000,kll,sequential,32,101,,,0.5,-1.1520877024177225,-0.51909894632882314,0.63298875608889937,9999,9519,9519,0.024001200060002999,35,0.00175
regime_change,20000,kll,sequential,32,101,,,0.75,2.7636873361476688,2.9891420656643359,0.22545472951666712,14999,14253,14253,0.037301865093254664,35,0.00175
regime_change,20000,kll,sequential,32,101,,,0.90000000000000002,3.987288260195764,4.0113231646777718,0.024034904482007846,17999,17928,17928,0.0035501775088754438,35,0.00175
regime_change,20000,kll,sequential,32,101,,,0.98999999999999999,4.4072371078746553,5.5203054736623329,1.1130683657876776,19799,18770,18770,0.051452572628631434,35,0.00175
regime_change,20000,kll,balanced_merge,32,101,257,20260913,0.01,-3.2727040161504553,-2.9964655330532235,0.27623848309723176,199,53,53,0.0073003650182509126,68,0.0033999999999999998
regime_change,20000,kll,balanced_merge,32,101,257,20260913,0.10000000000000001,-2.4802206290883317,-2.4165325302487011,0.063688098839630669,1999,1670,1670,0.016450822541127057,68,0.0033999999999999998
regime_change,20000,kll,balanced_merge,32,101,257,20260913,0.25,-2.0470295918696775,-2.0001219066508846,0.046907685218792849,4999,4647,4647,0.0176008800440022,68,0.0033999999999999998
regime_change,20000,kll,balanced_merge,32,101,257,20260913,0.5,-0.73742460819454547,-0.51909894632882314,0.21832566186572233,9999,9946,9946,0.0026501325066253315,68,0.0033999999999999998
regime_change,20000,kll,balanced_merge,32,101,257,20260913,0.75,2.9726253976238577,2.9891420656643359,0.016516668040478244,14999,14937,14937,0.0031001550077503874,68,0.0033999999999999998
regime_change,20000,kll,balanced_merge,32,101,257,20260913,0.90000000000000002,4.1029429807786766,4.0113231646777718,0.09161981610090475,17999,18206,18206,0.010350517525876294,68,0.0033999999999999998
regime_change,20000,kll,balanced_merge,32,101,257,20260913,0.98999999999999999,5.233894151410496,5.5203054736623329,0.28641132225183696,19799,19661,19661,0.0069003450172508626,68,0.0033999999999999998
regime_change,20000,kll,sequential,64,11,,,0.01,-3.1640408619431017,-2.9964655330532235,0.16757532888987825,199,86,86,0.0056502825141257059,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,11,,,0.10000000000000001,-2.5028918152194959,-2.4165325302487011,0.086359284970794814,1999,1559,1559,0.022001100055002751,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,11,,,0.25,-2.0531405639860503,-2.0001219066508846,0.053018657335165642,4999,4597,4597,0.020101005050252512,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,11,,,0.5,-0.93657709383336152,-0.51909894632882314,0.41747814750453838,9999,9824,9824,0.0087504375218760942,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,11,,,0.75,2.9986246312600002,2.9891420656643359,0.009482565595664294,14999,15016,15016,0.00085004250212510621,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,11,,,0.90000000000000002,3.9502128328176802,4.0113231646777718,0.061110331860091627,17999,17846,17846,0.0076503825191259565,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,11,,,0.98999999999999999,5.2308405309213466,5.5203054736623329,0.28946494274098633,19799,19659,19659,0.0070003500175008747,125,0.0062500000000000003
regime_change,20000,kll,balanced_merge,64,11,257,20260823,0.01,-3.089206109703011,-2.9964655330532235,0.092740576649787521,199,131,131,0.0034001700085004249,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,11,257,20260823,0.10000000000000001,-2.4014603571255568,-2.4165325302487011,0.015072173123144239,1999,2092,2092,0.0046502325116255811,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,11,257,20260823,0.25,-1.9847424574596875,-2.0001219066508846,0.015379449191197159,4999,5105,5105,0.0053002650132506629,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,11,257,20260823,0.5,-0.39864044143394173,-0.51909894632882314,0.12045850489488141,9999,10015,10015,0.00080004000200009997,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,11,257,20260823,0.75,2.9646346318036607,2.9891420656643359,0.024507433860675221,14999,14910,14910,0.0044502225111255561,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,11,257,20260823,0.90000000000000002,4.0254538299292104,4.0113231646777718,0.014130665251438579,17999,18021,18021,0.0011000550027501375,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,11,257,20260823,0.98999999999999999,5.4157927270051225,5.5203054736623329,0.10451274665721044,19799,19756,19756,0.0021501075053752686,105,0.0052500000000000003
regime_change,20000,kll,sequential,64,29,,,0.01,-2.9024312057505655,-2.9964655330532235,0.094034327302658038,199,323,323,0.0062003100155007748,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,29,,,0.10000000000000001,-2.3587387471496681,-2.4165325302487011,0.057793783099032936,1999,2344,2344,0.017250862543127157,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,29,,,0.25,-1.9632558464789076,-2.0001219066508846,0.036866060171977022,4999,5307,5307,0.015400770038501925,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,29,,,0.5,0.44015376573051013,-0.51909894632882314,0.95925271205933327,9999,10171,10171,0.0086004300215010744,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,29,,,0.75,2.9973139124583623,2.9891420656643359,0.0081718467940263828,14999,15014,15014,0.00075003750187509373,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,29,,,0.90000000000000002,3.9390150286637855,4.0113231646777718,0.072308136013986335,17999,17817,17817,0.0091004550227511381,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,29,,,0.98999999999999999,5.9791253283850496,5.5203054736623329,0.45881985472271669,19799,19930,19930,0.0065503275163758187,125,0.0062500000000000003
regime_change,20000,kll,balanced_merge,64,29,257,20260841,0.01,-3.1029414630845737,-2.9964655330532235,0.10647593003135025,199,121,121,0.0039001950097504877,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,29,257,20260841,0.10000000000000001,-2.4307350911096268,-2.4165325302487011,0.01420256086092575,1999,1934,1934,0.0032501625081254064,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,29,257,20260841,0.25,-2.0127710624314572,-2.0001219066508846,0.012649155780572574,4999,4928,4928,0.0035501775088754438,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,29,257,20260841,0.5,-0.8395027268156825,-0.51909894632882314,0.32040378048685936,9999,9892,9892,0.0053502675133756689,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,29,257,20260841,0.75,2.9632956330061817,2.9891420656643359,0.025846432658154228,14999,14905,14905,0.0047002350117505871,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,29,257,20260841,0.90000000000000002,3.9495176220046084,4.0113231646777718,0.061805542673163405,17999,17844,17844,0.0077503875193759685,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,29,257,20260841,0.98999999999999999,5.2030836488837746,5.5203054736623329,0.31722182477855831,19799,19648,19648,0.0075503775188759436,105,0.0052500000000000003
regime_change,20000,kll,sequential,64,47,,,0.01,-3.4267108069526513,-2.9964655330532235,0.43024527389942779,199,21,21,0.0089004450222511123,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,47,,,0.10000000000000001,-2.4021263724810766,-2.4165325302487011,0.014406157767624439,1999,2086,2086,0.0043502175108755441,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,47,,,0.25,-1.9731552071845153,-2.0001219066508846,0.026966699466369315,4999,5235,5235,0.011800590029501476,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,47,,,0.5,-0.45185221092756578,-0.51909894632882314,0.067246735401257363,9999,10010,10010,0.00055002750137506877,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,47,,,0.75,3.0199275678182023,2.9891420656643359,0.030785502153866329,14999,15083,15083,0.0042002100105005252,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,47,,,0.90000000000000002,4.0980140486634218,4.0113231646777718,0.086690883985649947,17999,18192,18192,0.0096504825241262061,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,47,,,0.98999999999999999,5.6276490396015593,5.5203054736623329,0.10734356593922634,19799,19840,19840,0.0020501025051252561,125,0.0062500000000000003
regime_change,20000,kll,balanced_merge,64,47,257,20260859,0.01,-3.0695608039812656,-2.9964655330532235,0.073095270928042133,199,144,144,0.0027501375068753439,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,47,257,20260859,0.10000000000000001,-2.4365200236739954,-2.4165325302487011,0.019987493425294378,1999,1902,1902,0.0048502425121256061,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,47,257,20260859,0.25,-2.0189431761279621,-2.0001219066508846,0.018821269477077518,4999,4876,4876,0.0061503075153757688,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,47,257,20260859,0.5,-0.84666713341038324,-0.51909894632882314,0.3275681870815601,9999,9885,9885,0.0057002850142507128,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,47,257,20260859,0.75,2.9656117985736592,2.9891420656643359,0.023530267090676737,14999,14914,14914,0.0042502125106255312,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,47,257,20260859,0.90000000000000002,3.9816430666013471,4.0113231646777718,0.029680098076424688,17999,17916,17916,0.0041502075103755191,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,47,257,20260859,0.98999999999999999,5.233894151410496,5.5203054736623329,0.28641132225183696,19799,19661,19661,0.0069003450172508626,105,0.0052500000000000003
regime_change,20000,kll,sequential,64,83,,,0.01,-2.9827519054028242,-2.9964655330532235,0.013713627650399296,199,221,221,0.0011000550027501375,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,83,,,0.10000000000000001,-2.3978391875828375,-2.4165325302487011,0.018693342665863533,1999,2119,2119,0.0060003000150007499,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,83,,,0.25,-1.9993495336852289,-2.0001219066508846,0.00077237296565568769,4999,5010,5010,0.00055002750137506877,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,83,,,0.5,0.41757925113498162,-0.51909894632882314,0.93667819746380476,9999,10160,10160,0.0080504025201260064,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,83,,,0.75,2.9682887654119288,2.9891420656643359,0.02085330025240717,14999,14921,14921,0.0039001950097504877,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,83,,,0.90000000000000002,4.0839791926688722,4.0113231646777718,0.07265602799110038,17999,18154,18154,0.0077503875193759685,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,83,,,0.98999999999999999,5.3342070517385638,5.5203054736623329,0.18609842192376913,19799,19715,19715,0.0042002100105005252,125,0.0062500000000000003
regime_change,20000,kll,balanced_merge,64,83,257,20260895,0.01,-3.3051714645038999,-2.9964655330532235,0.30870593145067637,199,41,41,0.0079003950197509883,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,83,257,20260895,0.10000000000000001,-2.4057645917867689,-2.4165325302487011,0.010767938461932136,1999,2067,2067,0.0034001700085004249,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,83,257,20260895,0.25,-1.9999749224293268,-2.0001219066508846,0.00014698422155778879,4999,5002,5002,0.00015000750037501875,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,83,257,20260895,0.5,-0.70473037189753263,-0.51909894632882314,0.18563142556870948,9999,9955,9955,0.0022001100055002751,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,83,257,20260895,0.75,2.9490306058922267,2.9891420656643359,0.040111459772109281,14999,14849,14849,0.0075003750187509375,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,83,257,20260895,0.90000000000000002,3.9167484068297709,4.0113231646777718,0.094574757848000957,17999,17766,17766,0.011650582529126456,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,83,257,20260895,0.98999999999999999,5.0816694407632248,5.5203054736623329,0.43863603289910813,19799,19564,19564,0.01175058752937647,105,0.0052500000000000003
regime_change,20000,kll,sequential,64,101,,,0.01,-3.2081036510221104,-2.9964655330532235,0.21163811796888687,199,68,68,0.0065503275163758187,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,101,,,0.10000000000000001,-2.4307350911096268,-2.4165325302487011,0.01420256086092575,1999,1934,1934,0.0032501625081254064,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,101,,,0.25,-1.9925000727580673,-2.0001219066508846,0.0076218338928173424,4999,5052,5052,0.0026501325066253315,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,101,,,0.5,-0.089671314920718892,-0.51909894632882314,0.42942763140810425,9999,10050,10050,0.002550127506375319,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,101,,,0.75,2.9669419127307992,2.9891420656643359,0.022200152933536721,14999,14917,14917,0.0041002050102505122,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,101,,,0.90000000000000002,4.05107876653347,4.0113231646777718,0.039755601855698153,17999,18087,18087,0.0044002200110005501,125,0.0062500000000000003
regime_change,20000,kll,sequential,64,101,,,0.98999999999999999,5.244986571986626,5.5203054736623329,0.27531890167570694,19799,19666,19666,0.0066503325166258316,125,0.0062500000000000003
regime_change,20000,kll,balanced_merge,64,101,257,20260913,0.01,-3.208462517784441,-2.9964655330532235,0.21199698473121753,199,67,67,0.0066003300165008248,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,101,257,20260913,0.10000000000000001,-2.4469759312725348,-2.4165325302487011,0.030443401023833694,1999,1844,1844,0.0077503875193759685,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,101,257,20260913,0.25,-2.0137933711209031,-2.0001219066508846,0.013671464470018435,4999,4921,4921,0.0039001950097504877,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,101,257,20260913,0.5,-0.91475584782521091,-0.51909894632882314,0.39565690149638777,9999,9842,9842,0.0078503925196259806,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,101,257,20260913,0.75,2.9290519092943108,2.9891420656643359,0.060090156370025127,14999,14786,14786,0.010650532526626332,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,101,257,20260913,0.90000000000000002,3.9650254218692242,4.0113231646777718,0.046297742808547593,17999,17878,17878,0.0060503025151257559,105,0.0052500000000000003
regime_change,20000,kll,balanced_merge,64,101,257,20260913,0.98999999999999999,5.1017136561773722,5.5203054736623329,0.41859181748496077,19799,19575,19575,0.0112005600280014,105,0.0052500000000000003
regime_change,20000,kll,sequential,128,11,,,0.01,-3.0389720647288758,-2.9964655330532235,0.042506531675652326,199,166,166,0.0016500825041252062,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,11,,,0.10000000000000001,-2.4166882578507387,-2.4165325302487011,0.00015572760203763636,1999,1998,1998,5.0002500125006248e-05,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,11,,,0.25,-1.9975220483399025,-2.0001219066508846,0.0025998583109820839,4999,5021,5021,0.0011000550027501375,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,11,,,0.5,-0.78438310357452412,-0.51909894632882314,0.26528415724570098,9999,9924,9924,0.0037501875093754688,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,11,,,0.75,3.044626487604468,2.9891420656643359,0.055484421940132034,14999,15195,15195,0.0098004900245012242,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,11,,,0.90000000000000002,4.0463137390039474,4.0113231646777718,0.034990574326175583,17999,18076,18076,0.0038501925096254812,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,11,,,0.98999999999999999,5.5088292588883991,5.5203054736623329,0.011476214773933791,19799,19794,19794,0.00025001250062503126,163,0.0081499999999999993
regime_change,20000,kll,balanced_merge,128,11,257,20260823,0.01,-2.9952125023007086,-2.9964655330532235,0.0012530307525149276,199,201,201,0.0001000050002500125,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,11,257,20260823,0.10000000000000001,-2.4000810989239292,-2.4165325302487011,0.016451431324771892,1999,2103,2103,0.00520026001300065,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,11,257,20260823,0.25,-1.9903491203275434,-2.0001219066508846,0.0097727863233412204,4999,5073,5073,0.0037001850092504623,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,11,257,20260823,0.5,-0.51909894632882314,-0.51909894632882314,0,9999,9999,9999,0,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,11,257,20260823,0.75,2.9825916759618485,2.9891420656643359,0.0065503897024874469,14999,14972,14972,0.0013500675033751687,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,11,257,20260823,0.90000000000000002,3.9556565916498392,4.0113231646777718,0.055666573027932653,17999,17860,17860,0.0069503475173758687,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,11,257,20260823,0.98999999999999999,5.3528762227406315,5.5203054736623329,0.16742925092170147,19799,19727,19727,0.0036001800090004498,100,0.0050000000000000001
regime_change,20000,kll,sequential,128,29,,,0.01,-2.9827519054028242,-2.9964655330532235,0.013713627650399296,199,221,221,0.0011000550027501375,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,29,,,0.10000000000000001,-2.4203311594654497,-2.4165325302487011,0.0037986292167486724,1999,1977,1977,0.0011000550027501375,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,29,,,0.25,-1.9835324720548855,-2.0001219066508846,0.016589434595999153,4999,5114,5114,0.0057502875143757189,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,29,,,0.5,0.14798639855127105,-0.51909894632882314,0.66708534488009419,9999,10097,10097,0.0049002450122506121,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,29,,,0.75,2.9803724108498502,2.9891420656643359,0.0087696548144857722,14999,14968,14968,0.0015500775038751937,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,29,,,0.90000000000000002,4.0720419865829571,4.0113231646777718,0.060718821905185294,17999,18131,18131,0.0066003300165008248,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,29,,,0.98999999999999999,5.3955118137931217,5.5203054736623329,0.1247936598692112,19799,19745,19745,0.0027001350067503375,163,0.0081499999999999993
regime_change,20000,kll,balanced_merge,128,29,257,20260841,0.01,-3.2125097061383903,-2.9964655330532235,0.21604417308516677,199,64,64,0.0067503375168758437,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,29,257,20260841,0.10000000000000001,-2.429582606204804,-2.4165325302487011,0.013050075956102969,1999,1938,1938,0.0030501525076253814,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,29,257,20260841,0.25,-2.0120189645179081,-2.0001219066508846,0.011897057867023442,4999,4934,4934,0.0032501625081254064,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,29,257,20260841,0.5,-0.89725196461597334,-0.51909894632882314,0.3781530182871502,9999,9853,9853,0.0073003650182509126,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,29,257,20260841,0.75,2.9801957771419318,2.9891420656643359,0.0089462885224040889,14999,14967,14967,0.0016000800040001999,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,29,257,20260841,0.90000000000000002,3.944811515299993,4.0113231646777718,0.06651164937777887,17999,17832,17832,0.0083504175208760443,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,29,257,20260841,0.98999999999999999,5.1992465760470123,5.5203054736623329,0.32105889761532058,19799,19645,19645,0.0077003850192509625,100,0.0050000000000000001
regime_change,20000,kll,sequential,128,47,,,0.01,-3.4091283850337599,-2.9964655330532235,0.41266285198053643,199,26,26,0.0086504325216260804,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,47,,,0.10000000000000001,-2.4644884934475786,-2.4165325302487011,0.047955963198877516,1999,1747,1747,0.012600630031501575,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,47,,,0.25,-2.0220409997316948,-2.0001219066508846,0.021919093080810192,4999,4850,4850,0.0074503725186259315,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,47,,,0.5,0.50955405802200593,-0.51909894632882314,1.0286530043508291,9999,10195,10195,0.0098004900245012242,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,47,,,0.75,2.9682887654119288,2.9891420656643359,0.02085330025240717,14999,14921,14921,0.0039001950097504877,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,47,,,0.90000000000000002,3.9881067150302623,4.0113231646777718,0.023216449647509574,17999,17931,17931,0.0034001700085004249,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,47,,,0.98999999999999999,5.512240681781317,5.5203054736623329,0.0080647918810159425,19799,19798,19798,5.0002500125006248e-05,163,0.0081499999999999993
regime_change,20000,kll,balanced_merge,128,47,257,20260859,0.01,-2.9833438271437376,-2.9964655330532235,0.013121705909485915,199,219,219,0.001000050002500125,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,47,257,20260859,0.10000000000000001,-2.4008905800619575,-2.4165325302487011,0.015641950186743525,1999,2097,2097,0.0049002450122506121,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,47,257,20260859,0.25,-2.0213436365463999,-2.0001219066508846,0.021221729895515296,4999,4858,4858,0.0070503525176258816,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,47,257,20260859,0.5,0.071938406663614174,-0.51909894632882314,0.59103735299243731,9999,10079,10079,0.0040002000100005002,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,47,257,20260859,0.75,3.023122505633197,2.9891420656643359,0.03398043996886102,14999,15099,15099,0.005000250012500625,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,47,257,20260859,0.90000000000000002,4.0348542540836281,4.0113231646777718,0.023531089405856243,17999,18043,18043,0.0022001100055002751,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,47,257,20260859,0.98999999999999999,5.8832953970411079,5.5203054736623329,0.362989923378775,19799,19914,19914,0.0057502875143757189,100,0.0050000000000000001
regime_change,20000,kll,sequential,128,83,,,0.01,-2.9583323119575655,-2.9964655330532235,0.038133221095657976,199,255,255,0.00280014000700035,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,83,,,0.10000000000000001,-2.4201810611955397,-2.4165325302487011,0.0036485309468385907,1999,1978,1978,0.0010500525026251313,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,83,,,0.25,-2.0274316485550297,-2.0001219066508846,0.027309741904145035,4999,4810,4810,0.009450472523626182,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,83,,,0.5,-0.8403093781979345,-0.51909894632882314,0.32121043186911136,9999,9891,9891,0.005400270013500675,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,83,,,0.75,2.9031454992734971,2.9891420656643359,0.085996566390838858,14999,14708,14708,0.014550727536376819,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,83,,,0.90000000000000002,3.9752570288152205,4.0113231646777718,0.036066135862551363,17999,17903,17903,0.0048002400120006001,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,83,,,0.98999999999999999,5.3422392482342538,5.5203054736623329,0.17806622542807915,19799,19722,19722,0.0038501925096254812,163,0.0081499999999999993
regime_change,20000,kll,balanced_merge,128,83,257,20260895,0.01,-2.9827519054028242,-2.9964655330532235,0.013713627650399296,199,221,221,0.0011000550027501375,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,83,257,20260895,0.10000000000000001,-2.4205693122864096,-2.4165325302487011,0.0040367820377085195,1999,1975,1975,0.00120006000300015,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,83,257,20260895,0.25,-1.9934853499314933,-2.0001219066508846,0.00663655671939134,4999,5045,5045,0.0023001150057502875,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,83,257,20260895,0.5,-0.89936712722265821,-0.51909894632882314,0.38026818089383507,9999,9852,9852,0.0073503675183759186,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,83,257,20260895,0.75,2.9803724108498502,2.9891420656643359,0.0087696548144857722,14999,14968,14968,0.0015500775038751937,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,83,257,20260895,0.90000000000000002,3.9770723314165362,4.0113231646777718,0.03425083326123568,17999,17906,17906,0.0046502325116255811,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,83,257,20260895,0.98999999999999999,5.2641863137774418,5.5203054736623329,0.25611915988489109,19799,19674,19674,0.0062503125156257817,100,0.0050000000000000001
regime_change,20000,kll,sequential,128,101,,,0.01,-3.7301923424241838,-2.9964655330532235,0.73372680937096035,199,4,4,0.0097504875243762182,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,101,,,0.10000000000000001,-2.447604192796164,-2.4165325302487011,0.031071662547462964,1999,1838,1838,0.0080504025201260064,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,101,,,0.25,-2.023354682100428,-2.0001219066508846,0.023232775449543386,4999,4837,4837,0.0081004050202510124,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,101,,,0.5,-0.21440686813795784,-0.51909894632882314,0.3046920781908653,9999,10034,10034,0.0017500875043752187,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,101,,,0.75,2.9365031811843725,2.9891420656643359,0.052638884479963455,14999,14809,14809,0.0095004750237511881,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,101,,,0.90000000000000002,3.9687659454437383,4.0113231646777718,0.04255721923403355,17999,17888,17888,0.0055502775138756939,163,0.0081499999999999993
regime_change,20000,kll,sequential,128,101,,,0.98999999999999999,5.3173535847391955,5.5203054736623329,0.20295188892313742,19799,19705,19705,0.0047002350117505871,163,0.0081499999999999993
regime_change,20000,kll,balanced_merge,128,101,257,20260913,0.01,-2.9321647248183265,-2.9964655330532235,0.064300808234897033,199,283,283,0.0042002100105005252,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,101,257,20260913,0.10000000000000001,-2.4283702986268065,-2.4165325302487011,0.011837768378105462,1999,1943,1943,0.00280014000700035,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,101,257,20260913,0.25,-1.9877160373070399,-2.0001219066508846,0.012405869343844689,4999,5090,5090,0.0045502275113755691,100,0.0050000000000000001
